Emi_Sul_Pro_Use_Sol_Pai,Emissions|Sulfur|Product Use|Solvents|Paint
Emi_Sul_Was,Emissions|Sulfur|Waste
Emi_Sul_Was_Bio_Tre,Emissions|Sulfur|Waste|Biological Treatment
Emi_Sul_Was_Inc,Emissions|Sulfur|Waste|Incineration
Emi_Sul_Was_Oth,Emissions|Sulfur|Waste|Other
Emi_Sul_Was_Sol_Was_Dis,Emissions|Sulfur|Waste|Solid Waste Disposal
Emi_Sul_Was_Was_Tre,Emissions|Sulfur|Waste|Wastewater Treatment
Emi_VOC,Emissions|VOC
Emi_VOC_AFO,Emissions|VOC|AFOLU
Emi_VOC_AFO_Agg___Agr_and_Bio_Bur,Emissions|VOC|AFOLU|Aggregate - Agriculture and Biomass Burning
Emi_VOC_AFO_Agr,Emissions|VOC|AFOLU|Agriculture
Emi_VOC_AFO_Agr_Liv,Emissions|VOC|AFOLU|Agriculture|Livestock
Emi_VOC_AFO_Agr_Liv_Ent_Fer,Emissions|VOC|AFOLU|Agriculture|Livestock|Enteric Fermentation
Emi_VOC_AFO_Agr_Liv_Man_Man,Emissions|VOC|AFOLU|Agriculture|Livestock|Manure Management
Emi_VOC_AFO_Agr_Man_Soi,Emissions|VOC|AFOLU|Agriculture|Managed Soils
Emi_VOC_AFO_Agr_Oth,Emissions|VOC|AFOLU|Agriculture|Other
Emi_VOC_AFO_Agr_Ric,Emissions|VOC|AFOLU|Agriculture|Rice
Emi_VOC_AFO_Bio_Bur,Emissions|VOC|AFOLU|Biomass Burning
Emi_VOC_AFO_Lan,Emissions|VOC|AFOLU|Land
Emi_VOC_AFO_Lan_Cro,Emissions|VOC|AFOLU|Land|Cropland
Emi_VOC_AFO_Lan_Frs,Emissions|VOC|AFOLU|Land|Forest
Emi_VOC_AFO_Lan_Frs_Bur,Emissions|VOC|AFOLU|Land|Forest Burning
Emi_VOC_AFO_Lan_Gra_Bur,Emissions|VOC|AFOLU|Land|Grassland Burning
Emi_VOC_AFO_Lan_Gra_Pst,Emissions|VOC|AFOLU|Land|Grassland Pastures
Emi_VOC_AFO_Lan_Oth_Lan,Emissions|VOC|AFOLU|Land|Other Land
Emi_VOC_AFO_Lan_Set,Emissions|VOC|AFOLU|Land|Settlements
Emi_VOC_AFO_Lan_Wet,Emissions|VOC|AFOLU|Land|Wetlands
Emi_VOC_Ene,Emissions|VOC|Energy
Emi_VOC_Ene_Com,Emissions|VOC|Energy|Combustion
Emi_VOC_Ene_Dem,Emissions|VOC|Energy|Demand
Emi_VOC_Ene_Dem_AFO,Emissions|VOC|Energy|Demand|AFOFI
Emi_VOC_Ene_Dem_Com,Emissions|VOC|Energy|Demand|Commercial
Emi_VOC_Ene_Dem_Ind,Emissions|VOC|Energy|Demand|Industry
Emi_VOC_Ene_Dem_Ind_Che,Emissions|VOC|Energy|Demand|Industry|Chemicals
Emi_VOC_Ene_Dem_Ind_Con,Emissions|VOC|Energy|Demand|Industry|Construction
Emi_VOC_Ene_Dem_Ind_Foo_and_Tob,Emissions|VOC|Energy|Demand|Industry|Food and Tobacco
Emi_VOC_Ene_Dem_Ind_Iro_and_Ste,Emissions|VOC|Energy|Demand|Industry|Iron and Steel
Emi_VOC_Ene_Dem_Ind_Mac,Emissions|VOC|Energy|Demand|Industry|Machinery
Emi_VOC_Ene_Dem_Ind_Min,Emissions|VOC|Energy|Demand|Industry|Mining
Emi_VOC_Ene_Dem_Ind_Non_Met,Emissions|VOC|Energy|Demand|Industry|Non-Ferrous Metals
Emi_VOC_Ene_Dem_Ind_Non_Min,Emissions|VOC|Energy|Demand|Industry|Non-Metallic Minerals
Emi_VOC_Ene_Dem_Ind_Oth,Emissions|VOC|Energy|Demand|Industry|Other
Emi_VOC_Ene_Dem_Ind_Pul_and_Pap,Emissions|VOC|Energy|Demand|Industry|Pulp and Paper
Emi_VOC_Ene_Dem_Ind_Tex,Emissions|VOC|Energy|Demand|Industry|Textile
Emi_VOC_Ene_Dem_Ind_Tra_Equ,Emissions|VOC|Energy|Demand|Industry|Transport Equipment
Emi_VOC_Ene_Dem_Ind_Woo_Pro,Emissions|VOC|Energy|Demand|Industry|Wood Products
Emi_VOC_Ene_Dem_Oth_Sec,Emissions|VOC|Energy|Demand|Other Sector
Emi_VOC_Ene_Dem_Res,Emissions|VOC|Energy|Demand|Residential
Emi_VOC_Ene_Dem_Agg___Res_and_Com,Emissions|VOC|Energy|Demand|Aggregate - Residential and Commercial
Emi_VOC_Ene_Dem_Res_and_Com_and_AFO,Emissions|VOC|Energy|Demand|Residential and Commercial and AFOFI
Emi_VOC_Ene_Dem_Tra,Emissions|VOC|Energy|Demand|Transportation
Emi_VOC_Ene_Dem_Tra_Avi,Emissions|VOC|Energy|Demand|Transportation|Aviation
Emi_VOC_Ene_Dem_Tra_Avi_Dom,Emissions|VOC|Energy|Demand|Transportation|Aviation|Domestic
Emi_VOC_Ene_Dem_Tra_Avi_Int,Emissions|VOC|Energy|Demand|Transportation|Aviation|International
Emi_VOC_Ene_Dem_Tra_Oth_Sec,Emissions|VOC|Energy|Demand|Transportation|Other Sector
Emi_VOC_Ene_Dem_Tra_Rai,Emissions|VOC|Energy|Demand|Transportation|Rail
Emi_VOC_Ene_Dem_Tra_Agg___Rai_and_Dom_Shi,Emissions|VOC|Energy|Demand|Transportation|Aggregate - Rail and Domestic Shipping
Emi_VOC_Ene_Dem_Tra_Roa,Emissions|VOC|Energy|Demand|Transportation|Road
Emi_VOC_Ene_Dem_Tra_Agg___Roa_Rai_and_Dom_Shi,Emissions|VOC|Energy|Demand|Transportation|Aggregate - Road Rail and Domestic Shipping
Emi_VOC_Ene_Dem_Tra_Shi,Emissions|VOC|Energy|Demand|Transportation|Shipping
Emi_VOC_Ene_Dem_Tra_Shi_Dom,Emissions|VOC|Energy|Demand|Transportation|Shipping|Domestic
Emi_VOC_Ene_Dem_Tra_Shi_Int,Emissions|VOC|Energy|Demand|Transportation|Shipping|International
Emi_VOC_Ene_Dem_Tra_Shi_Int_Loa,Emissions|VOC|Energy|Demand|Transportation|Shipping|International|Loading
Emi_VOC_Ene_Agg___Fug,Emissions|VOC|Energy|Aggregate - Fugitive
Emi_VOC_Ene_Oth,Emissions|VOC|Energy|Other
Emi_VOC_Ene_Sup,Emissions|VOC|Energy|Supply
Emi_VOC_Ene_Sup_Agg___Gas_and_Liq_Fug,Emissions|VOC|Energy|Supply|Aggregate - Gases and Liquids Fugitive
Emi_VOC_Ene_Sup_Agg___Solidsand_Oth_Fug,Emissions|VOC|Energy|Supply|Aggregate - Solids and Other Fugitive
Emi_VOC_Ene_Sup_Agg___Com,Emissions|VOC|Energy|Supply|Aggregate - Combustion
Emi_VOC_Ene_Sup_Ele,Emissions|VOC|Energy|Supply|Electricity
Emi_VOC_Ene_Sup_Agg___Ele_and_Heat,Emissions|VOC|Energy|Supply|Aggregate - Electricity and Heat
Emi_VOC_Ene_Sup_Agg___Fue_Pro_and_Tra,Emissions|VOC|Energy|Supply|Aggregate - Fuel Production and Transformation
Emi_VOC_Ene_Sup_Agg___Fug,Emissions|VOC|Energy|Supply|Aggregate - Fugitive
Emi_VOC_Ene_Sup_Gas,Emissions|VOC|Energy|Supply|Gases
Emi_VOC_Ene_Sup_Gas_and_Liq_Fug,Emissions|VOC|Energy|Supply|Gases and Liquids|Fugitive
Emi_VOC_Ene_Sup_Gas_Com,Emissions|VOC|Energy|Supply|Gases|Combustion
Emi_VOC_Ene_Sup_Gas_Fug,Emissions|VOC|Energy|Supply|Gases|Fugitive
Emi_VOC_Ene_Sup_Heat,Emissions|VOC|Energy|Supply|Heat
Emi_VOC_Ene_Sup_Liq,Emissions|VOC|Energy|Supply|Liquids
Emi_VOC_Ene_Sup_Liq_Com,Emissions|VOC|Energy|Supply|Liquids|Combustion
Emi_VOC_Ene_Sup_Liq_Fug,Emissions|VOC|Energy|Supply|Liquids|Fugitive
Emi_VOC_Ene_Sup_Oth_Com,Emissions|VOC|Energy|Supply|Other|Combustion
Emi_VOC_Ene_Sup_Oth_Fug,Emissions|VOC|Energy|Supply|Other|Fugitive
Emi_VOC_Ene_Sup_Solids,Emissions|VOC|Energy|Supply|Solids
Emi_VOC_Ene_Sup_SolidsCom,Emissions|VOC|Energy|Supply|Solids|Combustion
Emi_VOC_Ene_Sup_SolidsFug,Emissions|VOC|Energy|Supply|Solids|Fugitive
Emi_VOC_Fos_Fue_Fir,Emissions|VOC|Fossil Fuel Fires
Emi_VOC_Agg___FFI,Emissions|VOC|Aggregate - Fossil Fuels and Industry
Emi_VOC_Ind_Pro,Emissions|VOC|Industrial Processes
Emi_VOC_Ind_Pro_Che,Emissions|VOC|Industrial Processes|Chemicals
Emi_VOC_Ind_Pro_Ele,Emissions|VOC|Industrial Processes|Electronics
Emi_VOC_Ind_Pro_Iro_and_Ste,Emissions|VOC|Industrial Processes|Iron and Steel
Emi_VOC_Ind_Pro_Met_and_Min,Emissions|VOC|Industrial Processes|Metals and Minerals
Emi_VOC_Ind_Pro_Non_Met,Emissions|VOC|Industrial Processes|Non-Ferrous Metals
Emi_VOC_Ind_Pro_Non_Met_Alu,Emissions|VOC|Industrial Processes|Non-Ferrous Metals|Aluminun
Emi_VOC_Ind_Pro_Non_Met_Oth,Emissions|VOC|Industrial Processes|Non-Ferrous Metals|Other
Emi_VOC_Ind_Pro_Non_Min,Emissions|VOC|Industrial Processes|Non-Metallic Minerals
Emi_VOC_Ind_Pro_Non_Min_Cem,Emissions|VOC|Industrial Processes|Non-Metallic Minerals|Cement
Emi_VOC_Ind_Pro_Non_Min_Lim,Emissions|VOC|Industrial Processes|Non-Metallic Minerals|Lime
Emi_VOC_Ind_Pro_Non_Min_Oth,Emissions|VOC|Industrial Processes|Non-Metallic Minerals|Other
Emi_VOC_Ind_Pro_Oth_Sec,Emissions|VOC|Industrial Processes|Other Sector
Emi_VOC_Ind_Pro_Pul_and_Pap_and_Foo_and_Bev_and_Woo,Emissions|VOC|Industrial Processes|Pulp and Paper and Food and Beverage and Wood
Emi_VOC_Nat_Oth,Emissions|VOC|Natural|Other
Emi_VOC_Nat_Vol,Emissions|VOC|Natural|Volcanoes
Emi_VOC_Oth,Emissions|VOC|Other
Emi_VOC_Pro_Use,Emissions|VOC|Product Use
Emi_VOC_Pro_Use_NonEneUse,Emissions|VOC|Product Use|Non-Energy Use
Emi_VOC_Pro_Use_ODS_Sub,Emissions|VOC|Product Use|ODS Substitutes
Emi_VOC_Pro_Use_Oth,Emissions|VOC|Product Use|Other
Emi_VOC_Pro_Use_Sol,Emissions|VOC|Product Use|Solvents
Emi_VOC_Pro_Use_Sol_Che_Pro,Emissions|VOC|Product Use|Solvents|Chemical Products
Emi_VOC_Pro_Use_Sol_Deg,Emissions|VOC|Product Use|Solvents|Degreasing
Emi_VOC_Pro_Use_Sol_Pai,Emissions|VOC|Product Use|Solvents|Paint
Emi_VOC_Was,Emissions|VOC|Waste
Emi_VOC_Was_Bio_Tre,Emissions|VOC|Waste|Biological Treatment
Emi_VOC_Was_Inc,Emissions|VOC|Waste|Incineration
Emi_VOC_Was_Oth,Emissions|VOC|Waste|Other
Emi_VOC_Was_Sol_Was_Dis,Emissions|VOC|Waste|Solid Waste Disposal
Emi_VOC_Was_Was_Tre,Emissions|VOC|Waste|Wastewater Treatment
Agr_Dem_Ene,Agricultural Demand|Energy
Agr_Dem_Ene_Cro,Agricultural Demand|Energy|Crops
Agr_Dem_NonEne,Agricultural Demand|Non-Energy
Agr_Dem_NonEneCro,Agricultural Demand|Non-Energy|Crops
Agr_Pro_Ene,Agricultural Production|Energy
Agr_Pro_Ene_Cro,Agricultural Production|Energy|Crops
Agr_Pro_NonEne,Agricultural Production|Non-Energy
Prc_Agr_Cor_Ind,Price|Agriculture|Corn|Index
Prc_Agr_Soy_Ind,Price|Agriculture|Soybean|Index
Prc_Agr_Whe_Ind,Price|Agriculture|Wheat|Index
Fer_Nit_Its,Fertilizer|Nitrogen|Intensity
Fer_Pho_Its,Fertilizer|Phosphorus|Intensity
Agr_Dem_Ene_Cro_1st_gen,Agricultural Demand|Energy|Crops|1st generation
Agr_Dem_Ene_Cro_2nd_gen,Agricultural Demand|Energy|Crops|2nd generation
Agr_Dem_Ene_Rsd,Agricultural Demand|Energy|Residues
Agr_Dem_NonEneCro_Fee,Agricultural Demand|Non-Energy|Crops|Feed
Agr_Dem_NonEneCro_Foo,Agricultural Demand|Non-Energy|Crops|Food
Agr_Dem_NonEneCro_Oth,Agricultural Demand|Non-Energy|Crops|Other
Agr_Dem_NonEneLiv,Agricultural Demand|Non-Energy|Livestock
Agr_Dem_NonEneLiv_Foo,Agricultural Demand|Non-Energy|Livestock|Food
Agr_Dem_NonEneLiv_Oth,Agricultural Demand|Non-Energy|Livestock|Other
Agr_Pro_Ene_Cro_1st_gen,Agricultural Production|Energy|Crops|1st generation
Agr_Pro_Ene_Cro_2nd_gen,Agricultural Production|Energy|Crops|2nd generation
Agr_Pro_Ene_Rsd,Agricultural Production|Energy|Residues
Agr_Pro_NonEneCro,Agricultural Production|Non-Energy|Crops
Agr_Pro_NonEneCro_Fee,Agricultural Production|Non-Energy|Crops|Feed
Agr_Pro_NonEneCro_Foo,Agricultural Production|Non-Energy|Crops|Food
Agr_Pro_NonEneCro_Oth,Agricultural Production|Non-Energy|Crops|Other
Agr_Pro_NonEneLiv,Agricultural Production|Non-Energy|Livestock
Agr_Pro_NonEneLiv_Foo,Agricultural Production|Non-Energy|Livestock|Food
Agr_Pro_NonEneLiv_Oth,Agricultural Production|Non-Energy|Livestock|Other
Fer_Use_Pot,Fertilizer Use|Potassium
Fer_Pot_Its,Fertilizer|Potassium|Intensity
Car_Seq_Dir_Air_Cap,Carbon Sequestration|Direct Air Capture
Car_Seq_Enh_Wea,Carbon Sequestration|Enhanced Weathering
Car_Seq_Lan_Use_Aff,Carbon Sequestration|Land Use|Afforestation
Car_Seq_Lan_Use_Bio,Carbon Sequestration|Land Use|Biochar
Car_Seq_Lan_Use_Soi_Car_Man,Carbon Sequestration|Land Use|Soil Carbon Management
Frc_Alb_Cha_and_Min_Dus,Forcing|Albedo Change and Mineral Dust
Frc_F-G,Forcing|F-Gases
Pop_Rur,Population|Rural
Pop_Wor_Age,Population|Working Age
Val_Add_Agr,Value Added|Agriculture
Val_Add_Com,Value Added|Commercial
Cap_For,Capital Formation
Exp_gov,Expenditure|government
Exp_hou,Expenditure|household
Exp,Export
Imp,Import
Cap_Sto,Capital Stock
Pol_Cos_Wel_Cha,Policy Cost|Welfare Change
Emi_CO2_Ene_Dem_Tra_Fre,Emissions|CO2|Energy|Demand|Transportation|Freight
Emi_CO2_Ene_Dem_Tra_Pss,Emissions|CO2|Energy|Demand|Transportation|Passenger
Emi_CO2_Ene_Sup_Oth_Sec,Emissions|CO2|Energy|Supply|Other Sector
Emi_PFC,Emissions|PFC
Emp,Employment
Une,Unemployment
Une_Rat,Unemployment|Rate
Emp_Agr,Employment|Agriculture
Emp_Ser,Employment|Service
Cum_Cap_Ele_Hyd,Cumulative Capacity|Electricity|Hydro
Cap_Add_Ele_Bio_w_CCS,Capacity Additions|Electricity|Biomass|w/ CCS
Cap_Add_Ele_Bio_wo_CCS,Capacity Additions|Electricity|Biomass|w/o CCS
Cap_Add_Ele_Coa_w_CCS,Capacity Additions|Electricity|Coal|w/ CCS
Cap_Add_Ele_Coa_wo_CCS,Capacity Additions|Electricity|Coal|w/o CCS
Cap_Add_Ele_Gas_w_CCS,Capacity Additions|Electricity|Gas|w/ CCS
Cap_Add_Ele_Gas_wo_CCS,Capacity Additions|Electricity|Gas|w/o CCS
Cap_Add_Ele_Hyd,Capacity Additions|Electricity|Hydro
Cap_Add_Ele_Nuc,Capacity Additions|Electricity|Nuclear
Cap_Add_Ele_Oil_w_CCS,Capacity Additions|Electricity|Oil|w/ CCS
Cap_Add_Ele_Oil_wo_CCS,Capacity Additions|Electricity|Oil|w/o CCS
Cap_Add_Ele_SolarCSP,Capacity Additions|Electricity|Solar|CSP
Cap_Add_Ele_SolarPV,Capacity Additions|Electricity|Solar|PV
Cap_Add_Ele_Win,Capacity Additions|Electricity|Wind
Cap_Add_Ele_Win_Off,Capacity Additions|Electricity|Wind|Offshore
Cap_Add_Ele_Win_Ons,Capacity Additions|Electricity|Wind|Onshore
Cap_Ele_Pea_Dem,Capacity|Electricity|Peak Demand
Cap_Gas_Bio,Capacity|Gases|Biomass
Cap_Gas_Bio_w_CCS,Capacity|Gases|Biomass|w/ CCS
Cap_Gas_Bio_wo_CCS,Capacity|Gases|Biomass|w/o CCS
Cap_Gas_Coa,Capacity|Gases|Coal
Cap_Gas_Coa_w_CCS,Capacity|Gases|Coal|w/ CCS
Cap_Gas_Coa_wo_CCS,Capacity|Gases|Coal|w/o CCS
Cap_Hyd_Bio,Capacity|Hydrogen|Biomass
Cap_Hyd_Bio_w_CCS,Capacity|Hydrogen|Biomass|w/ CCS
Cap_Hyd_Bio_wo_CCS,Capacity|Hydrogen|Biomass|w/o CCS
Cap_Hyd_Coa,Capacity|Hydrogen|Coal
Cap_Hyd_Coa_w_CCS,Capacity|Hydrogen|Coal|w/ CCS
Cap_Hyd_Coa_wo_CCS,Capacity|Hydrogen|Coal|w/o CCS
Cap_Hyd_Ele,Capacity|Hydrogen|Electricity
Cap_Hyd_Gas,Capacity|Hydrogen|Gas
Cap_Hyd_Gas_w_CCS,Capacity|Hydrogen|Gas|w/ CCS
Cap_Hyd_Gas_wo_CCS,Capacity|Hydrogen|Gas|w/o CCS
Cap_Liq_Bio,Capacity|Liquids|Biomass
Cap_Liq_Bio_w_CCS,Capacity|Liquids|Biomass|w/ CCS
Cap_Liq_Bio_wo_CCS,Capacity|Liquids|Biomass|w/o CCS
Cap_Liq_Coa,Capacity|Liquids|Coal
Cap_Liq_Coa_w_CCS,Capacity|Liquids|Coal|w/ CCS
Cap_Liq_Coa_wo_CCS,Capacity|Liquids|Coal|w/o CCS
Cap_Liq_Gas,Capacity|Liquids|Gas
Cap_Liq_Gas_w_CCS,Capacity|Liquids|Gas|w/ CCS
Cap_Liq_Gas_wo_CCS,Capacity|Liquids|Gas|w/o CCS
Cap_Liq_Oil,Capacity|Liquids|Oil
Cum_Cap_Ele_Geo,Cumulative Capacity|Electricity|Geothermal
Cum_Cap_Gas_Bio,Cumulative Capacity|Gases|Biomass
Cum_Cap_Gas_Bio_w_CCS,Cumulative Capacity|Gases|Biomass|w/ CCS
Cum_Cap_Gas_Bio_wo_CCS,Cumulative Capacity|Gases|Biomass|w/o CCS
Cum_Cap_Gas_Coa,Cumulative Capacity|Gases|Coal
Cum_Cap_Gas_Coa_w_CCS,Cumulative Capacity|Gases|Coal|w/ CCS
Cum_Cap_Gas_Coa_wo_CCS,Cumulative Capacity|Gases|Coal|w/o CCS
Cum_Cap_Hyd_Coa,Cumulative Capacity|Hydrogen|Coal
Cum_Cap_Hyd_Coa_w_CCS,Cumulative Capacity|Hydrogen|Coal|w/ CCS
Cum_Cap_Hyd_Coa_wo_CCS,Cumulative Capacity|Hydrogen|Coal|w/o CCS
Cum_Cap_Hyd_Gas,Cumulative Capacity|Hydrogen|Gas
Cum_Cap_Hyd_Gas_w_CCS,Cumulative Capacity|Hydrogen|Gas|w/ CCS
Cum_Cap_Hyd_Gas_wo_CCS,Cumulative Capacity|Hydrogen|Gas|w/o CCS
Cum_Cap_Liq_Bio,Cumulative Capacity|Liquids|Biomass
Cum_Cap_Liq_Bio_w_CCS,Cumulative Capacity|Liquids|Biomass|w/ CCS
Cum_Cap_Liq_Bio_wo_CCS,Cumulative Capacity|Liquids|Biomass|w/o CCS
Cum_Cap_Liq_Coa,Cumulative Capacity|Liquids|Coal
Cum_Cap_Liq_Coa_w_CCS,Cumulative Capacity|Liquids|Coal|w/ CCS
Cum_Cap_Liq_Coa_wo_CCS,Cumulative Capacity|Liquids|Coal|w/o CCS
Cum_Cap_Liq_Gas,Cumulative Capacity|Liquids|Gas
Cum_Cap_Liq_Gas_w_CCS,Cumulative Capacity|Liquids|Gas|w/ CCS
Cum_Cap_Liq_Gas_wo_CCS,Cumulative Capacity|Liquids|Gas|w/o CCS
Cum_Cap_Liq_Oil,Cumulative Capacity|Liquids|Oil
Cap_Add_Ele_Bio,Capacity Additions|Electricity|Biomass
Cap_Add_Ele_Coa,Capacity Additions|Electricity|Coal
Cap_Add_Ele_Gas,Capacity Additions|Electricity|Gas
Cap_Add_Ele_Geo,Capacity Additions|Electricity|Geothermal
Cap_Add_Ele_Oil,Capacity Additions|Electricity|Oil
Cap_Add_Ele_Solar,Capacity Additions|Electricity|Solar
Cap_Add_Ele_Sto_Cap,Capacity Additions|Electricity|Storage Capacity
Cap_Add_Ele_Tra_Gri,Capacity Additions|Electricity|Transmissions Grid
Cap_Ele_Sto_Cap,Capacity|Electricity|Storage Capacity
Cap_Ele_Tra_Gri,Capacity|Electricity|Transmissions Grid
Fin_Ene_NonEneUse,Final Energy|Non-Energy Use
Fin_Ene_NonEneUse_Coa,Final Energy|Non-Energy Use|Coal
Fin_Ene_NonEneUse_Oil,Final Energy|Non-Energy Use|Oil
Fin_Ene_NonEneUse_Gas,Final Energy|Non-Energy Use|Gas
Fin_Ene_NonEneUse_Bio,Final Energy|Non-Energy Use|Biomass
Fin_Ene_Com_Ele,Final Energy|Commercial|Electricity
Fin_Ene_Com_Gas,Final Energy|Commercial|Gases
Fin_Ene_Com_Heat,Final Energy|Commercial|Heat
Fin_Ene_Com_Hyd,Final Energy|Commercial|Hydrogen
Fin_Ene_Com_Liq,Final Energy|Commercial|Liquids
Fin_Ene_Com_Oth,Final Energy|Commercial|Other
Fin_Ene_Com_Solids,Final Energy|Commercial|Solids
Fin_Ene_Res_Ele,Final Energy|Residential|Electricity
Fin_Ene_Res_Gas,Final Energy|Residential|Gases
Fin_Ene_Res_Heat,Final Energy|Residential|Heat
Fin_Ene_Res_Hyd,Final Energy|Residential|Hydrogen
Fin_Ene_Res_Liq,Final Energy|Residential|Liquids
Fin_Ene_Res_Oth,Final Energy|Residential|Other
Fin_Ene_Res_Solids,Final Energy|Residential|Solids
Fin_Ene_Tra_Fre_Ele,Final Energy|Transportation|Freight|Electricity
Fin_Ene_Tra_Fre_Gas,Final Energy|Transportation|Freight|Gases
Fin_Ene_Tra_Fre_Hyd,Final Energy|Transportation|Freight|Hydrogen
Fin_Ene_Tra_Fre_Liq,Final Energy|Transportation|Freight|Liquids
Fin_Ene_Tra_Fre_Liq_Bio,Final Energy|Transportation|Freight|Liquids|Biomass
Fin_Ene_Tra_Fre_Liq_Oil,Final Energy|Transportation|Freight|Liquids|Oil
Fin_Ene_Tra_Fre_Oth,Final Energy|Transportation|Freight|Other
Fin_Ene_Tra_Pss_Ele,Final Energy|Transportation|Passenger|Electricity
Fin_Ene_Tra_Pss_Gas,Final Energy|Transportation|Passenger|Gases
Fin_Ene_Tra_Pss_Hyd,Final Energy|Transportation|Passenger|Hydrogen
Fin_Ene_Tra_Pss_Liq,Final Energy|Transportation|Passenger|Liquids
Fin_Ene_Tra_Pss_Liq_Bio,Final Energy|Transportation|Passenger|Liquids|Biomass
Fin_Ene_Tra_Pss_Liq_Oil,Final Energy|Transportation|Passenger|Liquids|Oil
Fin_Ene_Tra_Pss_Oth,Final Energy|Transportation|Passenger|Other
Prc_Sec_Ene_Liq,Price|Secondary Energy|Liquids
Res_Cap_Ele_Sto,Reservoir Capacity|Electricity|Storage
Prm_Ene_Bio_Ele,Primary Energy|Biomass|Electricity
Prm_Ene_Bio_Ele_w_CCS,Primary Energy|Biomass|Electricity|w/ CCS
Prm_Ene_Bio_Ele_wo_CCS,Primary Energy|Biomass|Electricity|w/o CCS
Prm_Ene_Coa_Ele_w_CCS,Primary Energy|Coal|Electricity|w/ CCS
Prm_Ene_Coa_Ele_wo_CCS,Primary Energy|Coal|Electricity|w/o CCS
Prm_Ene_Gas_Ele_w_CCS,Primary Energy|Gas|Electricity|w/ CCS
Prm_Ene_Gas_Ele_wo_CCS,Primary Energy|Gas|Electricity|w/o CCS
Prm_Ene_Oil_Ele,Primary Energy|Oil|Electricity
Prm_Ene_Oil_Ele_w_CCS,Primary Energy|Oil|Electricity|w/ CCS
Prm_Ene_Oil_Ele_wo_CCS,Primary Energy|Oil|Electricity|w/o CCS
Sec_Ene_Ele_Fos,Secondary Energy|Electricity|Fossil
Sec_Ene_Ele_Fos_w_CCS,Secondary Energy|Electricity|Fossil|w/ CCS
Sec_Ene_Ele_Fos_wo_CCS,Secondary Energy|Electricity|Fossil|w/o CCS
Sec_Ene_Ele_Cur,Secondary Energy|Electricity|Curtailment
Sec_Ene_Ele_Sto_Los,Secondary Energy|Electricity|Storage Losses
Sec_Ene_Ele_Tra_Los,Secondary Energy|Electricity|Transmission Losses
Ene_Ser_Com_Flo_Spa,Energy Service|Commercial|Floor Space
Ene_Ser_Res_Flo_Spa,Energy Service|Residential|Floor Space
Ene_Ser_Tra_Fre_Avi,Energy Service|Transportation|Freight|Aviation
Ene_Ser_Tra_Fre_Nav,Energy Service|Transportation|Freight|Navigation
Ene_Ser_Tra_Fre_Oth,Energy Service|Transportation|Freight|Other
Ene_Ser_Tra_Fre_Rai,Energy Service|Transportation|Freight|Railways
Ene_Ser_Tra_Fre_Roa,Energy Service|Transportation|Freight|Road
Ene_Ser_Tra_Pss_Avi,Energy Service|Transportation|Passenger|Aviation
Ene_Ser_Tra_Pss_Nav,Energy Service|Transportation|Passenger|Navigation
Ene_Ser_Tra_Pss_Oth,Energy Service|Transportation|Passenger|Other
Ene_Ser_Tra_Pss_Rai,Energy Service|Transportation|Passenger|Railways
Ene_Ser_Tra_Pss_Roa,Energy Service|Transportation|Passenger|Road
Ene_Ser_Tra_Fre_Int_Shi,Energy Service|Transportation|Freight|International Shipping
Ene_Ser_Tra_Pss_Bic_and_Wal,Energy Service|Transportation|Passenger|Bicycling and Walking
Ene_Ser_Tra_Pss_Roa_2W_and_3W,Energy Service|Transportation|Passenger|Road|2W and 3W
Ene_Ser_Tra_Pss_Roa_LDV,Energy Service|Transportation|Passenger|Road|LDV
Ene_Ser_Tra_Pss_Roa_Bus,Energy Service|Transportation|Passenger|Road|Bus
Prc_Fin_Ene_Res_Ele,Price|Final Energy|Residential|Electricity
Prc_Fin_Ene_Res_Gas_Nat_Gas,Price|Final Energy|Residential|Gases|Natural Gas
Prc_Fin_Ene_Res_Liq_Bio,Price|Final Energy|Residential|Liquids|Biomass
Prc_Fin_Ene_Res_Liq_Oil,Price|Final Energy|Residential|Liquids|Oil
Prc_Fin_Ene_Res_SolidsBio,Price|Final Energy|Residential|Solids|Biomass
Prc_Fin_Ene_Res_SolidsCoa,Price|Final Energy|Residential|Solids|Coal
Foo_Dem,Food Demand
Foo_Dem_Cro,Food Demand|Crops
Foo_Dem_Liv,Food Demand|Livestock
Tar_Ave,Tariffs|Average
Deb_Ser,Debt Service
Exp_Dev_Cou_Sha,Export|Developing Country Share
Rev_gov,Revenue|government
Sub_Ene_Fos,Subsidies|Energy|Fossil
Sub_Ene,Subsidies|Energy
Sub_Foo,Subsidies|Food
Tar_Ave_Imp,Tariffs|Average|Imports
Rev_gov_Tax,Revenue|government|Tax
Exp_Med_Sys_Inc,Expenditure|Medical System|Incremental
Inv_Med_Sys,Investment|Medical System
Exp_hou_Ene,Expenditure|household|Energy
Exp_hou_Foo,Expenditure|household|Food
Exp_hou_Ser,Expenditure|household|Services
Exp_hou_Ser_hea,Expenditure|household|Services|health
Exp_Ene_Fos,Expenditure|Energy|Fossil
Mat_Cns_Dom,Material Consumption|Domestic
Pro_Cem,Production|Cement
Pro_Che,Production|Chemicals
Pro_Non_met,Production|Non-ferrous metals
Pro_Pul_and_Pap,Production|Pulp and Paper
Pro_Ste,Production|Steel
Exp_RnD,Expenditure|RnD
